link,label,current_slice_id,future_slice_id,time_diff,current_speed_min,current_speed_max,current_speed_mean,current_speed_std,current_eta_min,current_eta_max,current_eta_mean,current_eta_std,current_cnt_min,current_cnt_max,current_cnt_mean,current_cnt_std,current__state_min,current__state_max,current_comstate,his_28_speed_min,his_28_speed_max,his_28_speed_mean,his_28_speed_std,his_28_eta_min,his_28_eta_max,his_28_eta_mean,his_28_eta_std,his_28_cnt_min,his_28_cnt_max,his_28_cnt_mean,his_28_cnt_std,his_28__state_min,his_28__state_max,his_28_comstate,his_21_speed_min,his_21_speed_max,his_21_speed_mean,his_21_speed_std,his_21_eta_min,his_21_eta_max,his_21_eta_mean,his_21_eta_std,his_21_cnt_min,his_21_cnt_max,his_21_cnt_mean,his_21_cnt_std,his_21__state_min,his_21__state_max,his_21_comstate,his_14_speed_min,his_14_speed_max,his_14_speed_mean,his_14_speed_std,his_14_eta_min,his_14_eta_max,his_14_eta_mean,his_14_eta_std,his_14_cnt_min,his_14_cnt_max,his_14_cnt_mean,his_14_cnt_std,his_14__state_min,his_14__state_max,his_14_comstate,his_7_speed_min,his_7_speed_max,his_7_speed_mean,his_7_speed_std,his_7_eta_min,his_7_eta_max,his_7_eta_mean,his_7_eta_std,his_7_cnt_min,his_7_cnt_max,his_7_cnt_mean,his_7_cnt_std,his_7__state_min,his_7__state_max,his_7_comstate,length,direction,path_class,speed_class,LaneNum,speed_limit,level,width
353495,0,3,3,20,28.0,31.59375,29.78125,1.3515625,31.59375,32.6875,32.28125,0.389892578125,2,7,5.0,1.8973665961010275,1,1,1,29.5,32.40625,30.65625,1.021484375,33.8125,35.5,34.75,0.5390625,5,8,7.2,1.16619037896906,1,1,1,31.0,32.6875,31.984375,0.58154296875,37.09375,40.09375,38.625,0.9599609375,2,5,4.0,1.2649110640673518,1,1,1,26.0,30.296875,28.03125,1.83984375,33.1875,36.1875,34.3125,1.1123046875,3,5,4.0,0.6324555320336759,1,1,1,29.703125,31.796875,31.0625,0.73095703125,36.09375,38.40625,36.84375,0.865234375,6,8,6.6,0.8,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,2,3,28,28.40625,30.0,29.328125,0.62158203125,30.703125,32.1875,31.265625,0.5185546875,5,7,6.0,0.8944271909999159,1,1,1,29.5,32.40625,30.65625,1.021484375,33.8125,35.5,34.75,0.5390625,5,8,7.2,1.16619037896906,1,1,1,31.0,32.6875,31.984375,0.58154296875,37.09375,40.09375,38.625,0.9599609375,2,5,4.0,1.2649110640673518,1,1,1,26.0,30.296875,28.03125,1.83984375,33.1875,36.1875,34.3125,1.1123046875,3,5,4.0,0.6324555320336759,1,1,1,29.703125,31.796875,31.0625,0.73095703125,36.09375,38.40625,36.84375,0.865234375,6,8,6.6,0.8,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,3,3,20,29.5,33.6875,32.40625,1.513671875,35.1875,38.90625,36.8125,1.4658203125,5,6,5.4,0.4898979485566357,1,1,1,28.0,33.0,31.375,1.8017578125,30.0,41.0,35.34375,3.869140625,3,6,4.0,1.095445115010332,1,1,1,30.90625,36.0,32.84375,1.76171875,30.59375,40.1875,35.8125,4.375,2,3,2.6,0.4898979485566356,1,1,1,30.5,34.0,31.9375,1.146484375,33.09375,35.8125,34.46875,0.921875,5,7,5.6,0.8,1,1,1,28.5,38.0,33.6875,3.5859375,30.40625,41.0,36.125,4.21484375,1,2,1.8,0.4,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,1,1,11,33.59375,40.8125,36.875,3.03125,35.09375,45.1875,40.375,3.22265625,1,3,2.0,0.6324555320336759,1,1,1,34.5,39.90625,37.6875,1.8681640625,38.0,46.90625,41.5625,3.056640625,1,5,3.6,1.4966629547095764,1,1,1,29.796875,32.40625,31.4375,1.0322265625,37.09375,39.5,37.78125,0.89111328125,1,3,1.4,0.8000000000000002,1,1,1,31.5,32.09375,31.671875,0.237548828125,35.90625,38.59375,36.4375,1.0751953125,1,2,1.2,0.4000000000000001,1,1,1,28.703125,37.0,35.34375,3.318359375,34.3125,36.1875,34.6875,0.75,1,2,1.2,0.4000000000000001,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,3,3,13,30.5,36.09375,32.75,2.2265625,35.40625,38.90625,36.34375,1.294921875,5,6,5.8,0.4,1,1,1,30.796875,32.8125,31.765625,0.70166015625,30.703125,36.0,33.59375,2.404296875,4,6,5.0,0.8944271909999159,1,1,1,25.296875,34.3125,30.5,3.98828125,39.40625,42.59375,40.40625,1.20703125,2,5,3.4,1.019803902718557,1,1,1,19.296875,30.40625,26.71875,4.02734375,18.09375,36.5,30.375,6.34765625,1,6,3.0,1.6733200530681511,1,2,1,29.09375,33.0,30.140625,1.5009765625,36.40625,39.1875,37.71875,0.98828125,4,7,5.8,1.16619037896906,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,1,1,27,31.40625,44.0,39.84375,4.3828125,33.40625,47.3125,41.78125,4.55078125,2,3,2.6,0.4898979485566356,1,1,1,32.5,37.0,34.625,1.4541015625,36.09375,45.09375,40.46875,3.8515625,1,2,1.6,0.4898979485566356,1,1,1,31.59375,31.59375,31.59375,0.0,34.8125,34.8125,34.8125,0.0,1,1,1.0,0.0,1,1,1,34.6875,35.1875,34.78125,0.2015380859375,39.6875,40.1875,39.78125,0.2015380859375,1,2,1.8,0.4000000000000001,1,1,1,36.5,41.1875,39.15625,1.5048828125,37.1875,39.3125,38.78125,0.82373046875,1,2,1.8,0.4000000000000001,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,7,7,18,30.59375,34.0,33.03125,1.2421875,38.5,40.5,39.46875,0.8603515625,3,4,3.4,0.4898979485566356,1,1,1,33.09375,37.09375,36.125,1.5400390625,46.8125,46.8125,46.8125,0.0,1,1,1.0,0.0,1,1,1,27.796875,38.0,34.8125,3.64453125,29.296875,40.6875,36.84375,4.15625,2,3,2.6,0.4898979485566356,1,1,1,32.8125,33.40625,33.15625,0.27783203125,31.703125,37.59375,35.65625,2.103515625,1,5,3.4,1.3564659966250538,1,1,1,28.296875,30.0,29.0,0.6435546875,25.5,30.703125,28.75,1.9189453125,2,3,2.4,0.4898979485566356,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,1,1,26,40.40625,44.0,42.21875,1.302734375,42.3125,47.3125,43.65625,1.8359375,2,3,2.8,0.4,1,1,1,32.5,37.0,34.625,1.4541015625,36.09375,45.09375,40.46875,3.8515625,1,2,1.6,0.4898979485566356,1,1,1,31.59375,31.59375,31.59375,0.0,34.8125,34.8125,34.8125,0.0,1,1,1.0,0.0,1,1,1,34.6875,35.1875,34.78125,0.2015380859375,39.6875,40.1875,39.78125,0.2015380859375,1,2,1.8,0.4000000000000001,1,1,1,36.5,41.1875,39.15625,1.5048828125,37.1875,39.3125,38.78125,0.82373046875,1,2,1.8,0.4000000000000001,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,4,4,9,29.203125,38.8125,35.21875,3.361328125,40.09375,42.90625,41.59375,1.0,3,6,4.6,1.3564659966250536,1,1,1,26.09375,34.5,31.9375,2.9921875,39.90625,41.0,40.53125,0.39208984375,5,8,6.4,1.0198039027185568,1,1,1,34.90625,35.5,35.1875,0.2626953125,36.90625,42.09375,39.875,2.44140625,1,2,1.2,0.4,1,1,1,26.90625,27.296875,26.984375,0.156982421875,30.0,31.09375,30.21875,0.4375,1,1,1.0,0.0,1,1,1,27.40625,36.09375,33.0625,3.13671875,33.40625,36.5,35.46875,1.080078125,2,5,3.8,0.9797958971132712,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,7,7,2,29.90625,32.3125,31.28125,1.0673828125,31.5,38.40625,35.53125,3.16796875,3,6,4.6,1.3564659966250536,1,1,1,26.90625,30.59375,29.4375,1.3349609375,28.90625,36.59375,33.15625,2.72265625,3,8,5.2,2.0396078054371136,1,1,1,27.90625,30.703125,29.984375,1.0615234375,34.09375,36.40625,35.5625,0.890625,3,4,3.2,0.4,1,1,1,29.59375,33.8125,32.125,1.52734375,31.59375,37.0,33.28125,1.8955078125,2,5,3.4,1.019803902718557,1,1,1,27.90625,34.40625,31.734375,2.79296875,39.3125,43.09375,40.96875,1.298828125,4,5,4.6,0.4898979485566357,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,5,5,5,33.1875,36.3125,34.9375,1.2578125,41.09375,48.0,45.84375,2.689453125,1,5,2.4,1.4966629547095764,1,1,1,29.203125,32.3125,30.765625,1.109375,31.09375,36.3125,34.6875,1.8359375,3,7,5.6,1.4966629547095764,1,1,1,31.796875,35.8125,34.28125,1.4345703125,39.3125,41.59375,40.5,0.962890625,4,6,5.4,0.7999999999999999,1,1,1,20.09375,35.6875,30.9375,5.58203125,38.59375,43.5,41.9375,1.7275390625,2,5,3.8,1.16619037896906,1,2,1,29.796875,32.3125,30.90625,1.0830078125,33.6875,39.40625,37.53125,2.37890625,1,9,3.8,3.487119154832538,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,7,7,18,29.09375,33.0,31.03125,1.595703125,35.90625,40.8125,37.96875,1.84375,1,2,1.8,0.4000000000000001,1,1,1,39.1875,41.0,39.90625,0.8876953125,49.0,49.09375,49.0625,0.046356201171875,1,3,1.8,0.9797958971132712,1,1,1,0.0,35.6875,28.546875,14.2734375,0.0,35.6875,28.546875,14.2734375,0,1,0.8,0.4,1,1,1,0.0,38.8125,21.890625,18.046875,0.0,37.1875,20.609375,17.109375,0,2,1.0,0.8944271909999159,1,1,1,34.40625,39.3125,36.9375,2.009765625,36.09375,45.09375,39.75,3.7890625,1,5,2.4,1.743559577416269,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,1,1,4,31.40625,33.6875,32.09375,0.8154296875,33.40625,43.6875,37.0625,3.466796875,2,3,2.8,0.4,1,1,1,34.5,39.90625,37.6875,1.8681640625,38.0,46.90625,41.5625,3.056640625,1,5,3.6,1.4966629547095764,1,1,1,29.796875,32.40625,31.4375,1.0322265625,37.09375,39.5,37.78125,0.89111328125,1,3,1.4,0.8000000000000002,1,1,1,31.5,32.09375,31.671875,0.237548828125,35.90625,38.59375,36.4375,1.0751953125,1,2,1.2,0.4000000000000001,1,1,1,28.703125,37.0,35.34375,3.318359375,34.3125,36.1875,34.6875,0.75,1,2,1.2,0.4000000000000001,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,7,7,6,29.09375,33.6875,31.59375,1.9072265625,36.0,40.8125,38.59375,1.537109375,2,3,2.2,0.4,1,1,1,33.09375,37.09375,36.125,1.5400390625,46.8125,46.8125,46.8125,0.0,1,1,1.0,0.0,1,1,1,27.796875,38.0,34.8125,3.64453125,29.296875,40.6875,36.84375,4.15625,2,3,2.6,0.4898979485566356,1,1,1,32.8125,33.40625,33.15625,0.27783203125,31.703125,37.59375,35.65625,2.103515625,1,5,3.4,1.3564659966250538,1,1,1,28.296875,30.0,29.0,0.6435546875,25.5,30.703125,28.75,1.9189453125,2,3,2.4,0.4898979485566356,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,6,7,30,31.296875,35.40625,34.09375,1.4775390625,29.5,41.3125,36.09375,4.15234375,3,5,4.0,0.8944271909999159,1,1,1,26.90625,31.59375,29.6875,1.6669921875,25.59375,31.90625,28.828125,2.017578125,3,7,5.2,1.3266499161421599,1,1,1,21.40625,30.703125,28.234375,3.578125,31.703125,36.5,34.75,1.783203125,3,4,3.8,0.4,1,2,1,19.59375,33.3125,29.03125,4.94140625,21.59375,37.0,29.96875,7.0234375,2,3,2.2,0.4,1,2,1,27.296875,37.09375,29.8125,3.66796875,29.703125,45.8125,39.6875,5.484375,2,5,3.6,1.019803902718557,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,7,7,5,29.90625,32.3125,31.28125,1.0673828125,31.5,38.40625,35.53125,3.16796875,3,6,4.6,1.3564659966250536,1,1,1,26.90625,31.59375,29.6875,1.6669921875,25.59375,31.90625,28.828125,2.017578125,3,7,5.2,1.3266499161421599,1,1,1,21.40625,30.703125,28.234375,3.578125,31.703125,36.5,34.75,1.783203125,3,4,3.8,0.4,1,2,1,19.59375,33.3125,29.03125,4.94140625,21.59375,37.0,29.96875,7.0234375,2,3,2.2,0.4,1,2,1,27.296875,37.09375,29.8125,3.66796875,29.703125,45.8125,39.6875,5.484375,2,5,3.6,1.019803902718557,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,2,3,20,28.40625,30.0,29.328125,0.62158203125,30.703125,32.1875,31.265625,0.5185546875,5,7,6.0,0.8944271909999159,1,1,1,26.90625,30.0,28.640625,1.2880859375,32.6875,37.0,35.34375,1.44921875,9,12,10.0,1.095445115010332,1,1,1,27.703125,36.09375,30.25,2.990234375,37.3125,40.1875,38.875,1.0,3,7,5.4,1.624807680927192,1,1,1,28.0,32.3125,30.1875,1.4052734375,37.90625,41.09375,39.6875,1.0703125,4,6,5.0,0.8944271909999159,1,1,1,28.203125,30.0,28.9375,0.6806640625,35.09375,39.40625,37.125,1.6318359375,3,7,5.0,1.4142135623730951,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,1,1,23,33.59375,35.5,35.0625,0.7353515625,34.0,42.8125,40.34375,3.453125,1,2,1.4,0.4898979485566356,1,1,1,34.5,39.90625,37.6875,1.8681640625,38.0,46.90625,41.5625,3.056640625,1,5,3.6,1.4966629547095764,1,1,1,29.796875,32.40625,31.4375,1.0322265625,37.09375,39.5,37.78125,0.89111328125,1,3,1.4,0.8000000000000002,1,1,1,31.5,32.09375,31.671875,0.237548828125,35.90625,38.59375,36.4375,1.0751953125,1,2,1.2,0.4000000000000001,1,1,1,28.703125,37.0,35.34375,3.318359375,34.3125,36.1875,34.6875,0.75,1,2,1.2,0.4000000000000001,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,6,6,12,28.796875,33.5,31.578125,1.6826171875,35.5,40.0,37.5,1.876953125,4,6,5.0,0.8944271909999159,1,1,1,27.796875,33.40625,29.609375,2.111328125,23.703125,33.6875,26.5625,3.93359375,3,4,3.8,0.4,1,1,1,23.09375,31.90625,27.40625,2.869140625,32.3125,38.90625,36.59375,2.23828125,5,7,5.6,0.7999999999999999,1,2,1,33.09375,34.5,33.8125,0.63037109375,41.90625,43.40625,42.71875,0.5712890625,4,5,4.2,0.4,1,1,1,31.296875,38.1875,34.6875,2.95703125,28.296875,43.3125,35.75,6.39453125,3,6,4.4,1.3564659966250536,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,7,7,27,30.59375,35.1875,33.71875,1.65234375,37.90625,40.5,39.59375,1.140625,2,4,3.2,0.7483314773547882,1,1,1,39.1875,41.0,39.90625,0.8876953125,49.0,49.09375,49.0625,0.046356201171875,1,3,1.8,0.9797958971132712,1,1,1,0.0,35.6875,28.546875,14.2734375,0.0,35.6875,28.546875,14.2734375,0,1,0.8,0.4,1,1,1,0.0,38.8125,21.890625,18.046875,0.0,37.1875,20.609375,17.109375,0,2,1.0,0.8944271909999159,1,1,1,34.40625,39.3125,36.9375,2.009765625,36.09375,45.09375,39.75,3.7890625,1,5,2.4,1.743559577416269,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,3,3,12,30.09375,35.6875,33.875,2.064453125,37.0,37.1875,37.125,0.0726318359375,4,5,4.4,0.4898979485566356,1,1,1,28.0,33.0,31.375,1.8017578125,30.0,41.0,35.34375,3.869140625,3,6,4.0,1.095445115010332,1,1,1,30.90625,36.0,32.84375,1.76171875,30.59375,40.1875,35.8125,4.375,2,3,2.6,0.4898979485566356,1,1,1,30.5,34.0,31.9375,1.146484375,33.09375,35.8125,34.46875,0.921875,5,7,5.6,0.8,1,1,1,28.5,38.0,33.6875,3.5859375,30.40625,41.0,36.125,4.21484375,1,2,1.8,0.4,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,7,7,11,29.296875,35.90625,34.25,2.5078125,32.8125,36.6875,35.59375,1.4365234375,1,1,1.0,0.0,1,1,1,26.90625,30.59375,29.4375,1.3349609375,28.90625,36.59375,33.15625,2.72265625,3,8,5.2,2.0396078054371136,1,1,1,27.90625,30.703125,29.984375,1.0615234375,34.09375,36.40625,35.5625,0.890625,3,4,3.2,0.4,1,1,1,29.59375,33.8125,32.125,1.52734375,31.59375,37.0,33.28125,1.8955078125,2,5,3.4,1.019803902718557,1,1,1,27.90625,34.40625,31.734375,2.79296875,39.3125,43.09375,40.96875,1.298828125,4,5,4.6,0.4898979485566357,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,7,7,25,29.09375,32.5,30.6875,1.2412109375,35.40625,39.6875,37.25,1.412109375,3,6,4.2,0.9797958971132712,1,1,1,26.90625,31.59375,29.6875,1.6669921875,25.59375,31.90625,28.828125,2.017578125,3,7,5.2,1.3266499161421599,1,1,1,21.40625,30.703125,28.234375,3.578125,31.703125,36.5,34.75,1.783203125,3,4,3.8,0.4,1,2,1,19.59375,33.3125,29.03125,4.94140625,21.59375,37.0,29.96875,7.0234375,2,3,2.2,0.4,1,2,1,27.296875,37.09375,29.8125,3.66796875,29.703125,45.8125,39.6875,5.484375,2,5,3.6,1.019803902718557,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,6,7,19,23.90625,35.0,30.78125,3.923828125,27.40625,39.40625,34.84375,4.01171875,5,9,7.2,1.3266499161421599,1,2,1,26.90625,30.5,28.5625,1.41796875,39.5,42.6875,41.4375,1.1494140625,4,5,4.8,0.4,1,1,1,30.203125,36.8125,33.03125,2.412109375,30.40625,39.6875,37.1875,3.599609375,3,7,4.2,1.4696938456699071,1,1,1,26.703125,32.1875,30.171875,1.87109375,33.3125,39.3125,37.15625,2.349609375,4,7,5.4,1.0198039027185568,1,1,1,31.296875,39.1875,36.3125,3.314453125,35.40625,46.90625,41.53125,4.875,2,6,3.6,1.3564659966250536,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,6,6,7,28.59375,29.703125,29.125,0.48291015625,34.0,35.09375,34.53125,0.400634765625,2,4,3.2,0.7483314773547882,1,1,1,27.796875,33.40625,29.609375,2.111328125,23.703125,33.6875,26.5625,3.93359375,3,4,3.8,0.4,1,1,1,23.09375,31.90625,27.40625,2.869140625,32.3125,38.90625,36.59375,2.23828125,5,7,5.6,0.7999999999999999,1,2,1,33.09375,34.5,33.8125,0.63037109375,41.90625,43.40625,42.71875,0.5712890625,4,5,4.2,0.4,1,1,1,31.296875,38.1875,34.6875,2.95703125,28.296875,43.3125,35.75,6.39453125,3,6,4.4,1.3564659966250536,1,1,1,49,2,4,5,2,16.666667,4,55
353495,0,3,3,8,30.09375,35.6875,33.875,2.064453125,37.0,37.1875,37.125,0.0726318359375,4,5,4.4,0.4898979485566356,1,1,1,28.0,31.796875,30.140625,1.412109375,37.0,42.8125,39.8125,2.37109375,4,6,5.6,0.7999999999999999,1,1,1,28.90625,32.09375,30.34375,1.2939453125,26.40625,30.59375,28.71875,1.3369140625,2,3,2.8,0.4,1,1,1,21.59375,31.796875,29.0625,3.939453125,22.40625,35.3125,27.40625,5.8984375,4,5,4.4,0.4898979485566356,1,2,1,26.59375,30.296875,28.15625,1.2314453125,28.203125,38.0,31.265625,3.6015625,1,3,2.2,0.7483314773547882,1,1,1,49,2,4,5,2,16.666667,4,55
